School,City,Perioxi,Category,Subcategory,Organization,Facebook,Website,Logo,Address,TK,Phone,email,Courses,Place,Rensponsible,Description,Verified,map block field,έτος ίδρυσης,data origin,mobile,Eidos,To publish
GOSHIN-ΠΑΡΑΔΟΣΙΑΚΟ SΗOTOKAN KARATE DO,Αθήνα,Ηλιούπολη,Πολεμικές τέχνες,,,,www.goshin.gr,https://www.polemikes-tehnes.gr/pics/logos/b/2013816204314593.jpg,,,, ,,,,,,,,polemikes-texnes.gr,,,
ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ ΠΕΡΙΣΤΕΡΙΟΥ ΓΛΑΥΚΟΣ,Αθήνα,Περιστέρι,Αθλητισμός,Κολύμβηση,,,www.glafkos.com.gr,,Πεύκων & Ευκαλύπτων    ,,(210) 5055077,,,,,,,,,omospondia,,,
ΓΥΜΝΑΣΤΙΚΟΣ ΣΥΛΛΟΓΟΣ ΠΕΤΡΟΥΠΟΛΗΣ,Αθήνα,Πετρούπολη,Αθλητισμός,Κολύμβηση,,,www.geocities.com/gspetroypolh/,,Ελαιών & Κ.Βάρναλη 1   ,,(210) 5061800,gspetroypolh@yahoo.gr,,,,,,,,omospondia,,,
ΓΑΝΣ ΙΡΙΣ,ΑΘΗΝΑ,ΑΙΓΑΛΕΩ,Αθλητισμός,Volley,,,www.gans-iris.gr,,ΕΘΝ.ΣΤΕΓΗΣ & ΑΡΤΑΚΗΣ ,,2109311919,,,,,,,,,espeda.gr,,,
FURYU DOJO ATHENS,Αθήνα,ΝέοΗράκλειο,Πολεμικές τέχνες,,,,www.furyu-dojo.org ,https://www.polemikes-tehnes.gr/pics/logos/b/20179321922452.jpg,,,, spirosd@otenet.gr ,,,,,,,,polemikes-texnes.gr,,,
ΑΦΜΣ ΦΟΙΝΙΞ,ΑΘΗΝΑ,ΑΓ.ΑΝΑΡΓΥΡΟΙ,Αθλητισμός,Volley,,,www.foinikaspiraeusavolley.gr,,ΣΗΜΙΤΟΥ 29,,2104511883,,,,,,,,,espeda.gr,,,
ΑΟ ΤΕΛΑΜΩΝ,ΑΘΗΝΑ,ΝΕΑ ΣΜΥΡΝΗ,Αθλητισμός,Volley,,,www.facebook.com/telamonvolleyball.gr/,,ΚΕΝΤΡΟ ΝΕΟΤΗΤΑΣ ΣΑΛΑΜΙΝΑΣ ,,2104657780,,,,,,,,,espeda.gr,,,
ΑΘΛΗΤΙΚΟΣ ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΑΡΓΥΡΟΥΠΟΛΗΣ (A.Ν.Ο.Α.) ,Αθήνα,Αργυρούπολη,Αθλητισμός,Κολύμβηση,,,www.facebook.com/anoargyroupolis.gr/,,ΜΙΛΗΤΟΥ 2          ,,(210) 9623333,anoaswim@gmail.com,,,,,,,,omospondia,,,
ΑΓΟΓ ΕΥΡΥΑΛΗ,ΑΘΗΝΑ,ΝΙΚΑΙΑ,Αθλητισμός,Volley,,,www.evriali.gr,,Σ.ΒΕΜΠΟ & ΠΑΛΜΥΡΑΣ ,,2109642335,,,,,,,,,espeda.gr,,,
ΕΘΝΙΚΟΣ ΓΥΜΝΑΣΤΙΚΟΣ ΣΥΛΛΟΓΟΣ,Αθήνα,,Αθλητισμός,Κολύμβηση,,,www.ethnikosgs.gr,,ΟΛΓΑΣ 6         ,,(210) 9242149,,,,,,,,,omospondia,,,
ΑΟ ΕΝΩΣΗ ΙΛΙΟΥ,ΑΘΗΝΑ,ΕΛΕΥΣΙΝΑ,Αθλητισμός,Volley,,,www.enosi-iliou.gr,,ΠΑΡΙΔΟΣ 71 Β,,2102633562,,,,,,,,,espeda.gr,,,
Ένωση Αιωροπόρων Αθηνών,Αθήνα,,,Flying,,,www.enara.hang-gliding.gr ,,,,,,,,,,,,,http://www.athensattica.gr/el/,,,
Ελληνικός Ιππικός Όμιλος,Αθήνα,,Αθλητισμός,Ιππασία,,,www.eio.org.gr,,,,,,,,,,,,,http://www.athensattica.gr/el/,,,
ΑΘΛΗΤΙΚΟΣ ΚΟΛΥΜΒΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣΔΕΛΦΙΝΙΑ ΠΕΡΙΣΤΕΡΙΟΥ,Αθήνα,Περιστέρι,Αθλητισμός,Κολύμβηση,,,www.delfiniaperisteriou.gr,,Πεύκων & Ευκαλύπτων    ,,(211) 4071352,delfiniaperisteriou@hotmail.com,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣ ΕΛΠΙΔΩΝ ΤΡΙΚΑΛΩΝ ,Τρίκαλα,,Αθλητισμός,Κολύμβηση,,,www.aset.gr,,Ηρακλέους Ρέτου 25421,,(24310) 28861,aset@hol.gr,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣ ΠΕΡΑ,Αθήνα,Π.Φάληρο,Αθλητισμός,Κολύμβηση,,,www.as-pera.gr,,Λ.Ποσειδώνος 40        ,,(210) 9848435,info@as-pera.gr,,,,,,,,omospondia,,,
ΑΣ ΠΕΡΑ,ΑΘΗΝΑ,ΑΓ.ΑΝΑΡΓΥΡΟΙ,Αθλητισμός,Volley,,,www.as-pera.gr,,ΠΟΣΕΙΔΩΝΟΣ 40,,2109848435,,,,,,,,,espeda.gr,,,
ΑΓΣ ΑΡΤΕΜΙΣ,ΑΘΗΝΑ,ΣΑΛΑΜΙΝΑ,Αθλητισμός,Volley,,,www.artemisvolley.gr,,ΠΑΤΡΟΚΛΟΥ 29,,2104950389,,,,,,,,,espeda.gr,,,
ΑΡΤΕΜΙΣ 78 - ΝΑΥΤΑΘΛΗΤΙΚΟΣ ΓΥΜΝΑΣΤΙΚΟΣ ΣΥΛΛΛΟΓΟΣ ,Αθήνα,Νίκαια,Αθλητισμός,Κολύμβηση,,,www.artemis78.gr,,Π.Ράλλη 121           ,,(210) 4976700,info@artemis78.gr,,,,,,,,omospondia,,,
ΓΥΜΝΑΣΤΙΚΟΣ ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΑΡΗΣ ΝΙΚΑΙΑΣ (Γ.Ν.Ο.Α.) ,Αθήνα,Νίκαια,Αθλητισμός,Κολύμβηση,,,www.arisnikeas.com,,Πέτρου Ράλλη 131       ,,(210) 4920820,info@arisnikeas.com,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣ ΑΡΗΣ ΘΕΣ/ΝΙΚΗΣ ,Θεσσαλονίκη,,Αθλητισμός,Κολύμβηση,,,www.arisac.gr,,Αλκμήνης 69        ,,(2310) 305402,info@arisac.gr,,,,,,,,omospondia,,,
ΟΦΑ ΑΠΟΛΛΩΝΙΟΣ,ΑΘΗΝΑ,,Αθλητισμός,Volley,,,www.apollonios.gr,,ΧΙΛΗΣ 95,,2104327232,,,,,,,,,espeda.gr,,,
ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΠΑΛΑΙΟΥΦΑΛΗΡΟΥ,Αθήνα,ΜΑΡΙΝΑ ΦΛΟΙΣΒΟΥ,Αθλητισμός,Κολύμβηση,,,www.aopf.gr,,ΡΕΣΤΕΙΟ ΚΟΛΥΜΒΗΤΗΡΙΟ,,(210) 9889333,info@aopf.gr,,,,,,,,omospondia,,,
ΑΟΝΣ ΜΙΛΩΝ,ΑΘΗΝΑ,,Αθλητισμός,Volley,,,www.aons-milon.gr,,ΑΔ.ΚΟΡΑΗ & ΜΕΓ.ΒΑΣΙΛΕΙΟΥ ,,2109353720,,,,,,,,,espeda.gr,,,
ΑΟΝ ΑΡΓΥΡΟΥΠΟΛΗΣ,ΑΘΗΝΑ,ΠΕΙΡΑΙΑΣ,Αθλητισμός,Volley,,,www.aonavolley.gr,,ΟΛΥΜΠΙΑΣ 1 & ΛΕΩΦ.ΑΡΓΥΡΟΥΠΟΛΕΩΣ ,,2109904284,,,,,,,,,espeda.gr,,,
ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣΚΟΛΩΝΟΥ,Αθήνα,,Αθλητισμός,Κολύμβηση,,,www.aokolonou.gr,,ΛΕΑΝΔΡΟΥ 37-39,,(210) 5148601,info@aokolonou.gr,,,,,,,,omospondia,,,
ΙΠΠΟΚΑΜΠΟΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ,Αθήνα,Κολωνός,Αθλητισμός,Κολύμβηση,,,www.aoippokampos.gr,,Ιφιγενείας &Λεάνδρου,,(213) 0343603,nikosathens81@hotmail.com,,,,,,,,omospondia,,,
ΑΟ ΦΙΛΙΑ ΠΕΡΑΜΑΤΟΣ,ΑΘΗΝΑ,ΜΟΣΧΑΤΟ,Αθλητισμός,Volley,,,www.aofiliaperamatos.gr,,ΝΕΩΡΙΩΝ  19,,210 4410670,,,,,,,,,espeda.gr,,,
ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΑΙΓΑΙΟΥ,Χίος,,Αθλητισμός,Κολύμβηση,,,www.aoaclub.gr/,,Γ.ΡΙΤΣΟΥ 1   ,,(22710) 42897,aoa@aoaclub.gr,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΖΑΚΥΝΘΟΥ,Ζάκυνθος,,Αθλητισμός,Κολύμβηση,,,www.anoz.gr,,Λ.ΚΑΡΕΡ 10             ,,(26950) 45426,zantenauticalclub@gmail.com,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΓΛΥΦΑΔΑΣ (Α.Ν.Ο.Γ),Αθήνα,Γλυφάδα,Αθλητισμός,Κολύμβηση,,,www.anog.gr,,Λεωφ. Διαδ. Παύλου 42,,(210) 8944913-4,info@anog.gr,,,,,,,,omospondia,,,
ΑΠΣ ΑΜΙΛΛΑ,ΑΘΗΝΑ,ΗΛΙΟΥΠΟΛΗ,Αθλητισμός,Volley,,,www.amillavolley.wordpress.com,,Αρτας 20,,,,,,,,,,,espeda.gr,,,
ΑΘΛΗΤΙΚΟΣ ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ ΑΛΜΠΑΤΡΟΣ ΗΛΙΟΥΠΟΛΗΣ,Αθήνα,Άνω Ηλιούπολη,Αθλητισμός,Κολύμβηση,,,www.albatros-ako.gr,,Πίνδου 6            ,,(210) 9965861,info@albatros-ako.gr,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ ΛΙΒΑΔΕΙΑΣ,Λιβαδειά,,Αθλητισμός,Κολύμβηση,,,www.akol.gr,,Αριστοφάνους,,(22610) 21100,info@akol.gr,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΟΣ ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ ΒΑΡΗΣ-ΒΑΡΚΙΖΑΣ,Αθήνα,Βάρη,Αθλητισμός,Κολύμβηση,,,www.akobb.gr,,,,(6944) 475754,info@akobb.gr,,,,,,,,omospondia,,,
ΑΚΑΔΗΜΙΑ ΚΟΛΥΜΒΗΣΗΣ ΚΑΒΑΛΑΣ,Καβάλα,,Αθλητισμός,Κολύμβηση,,,www.akka.gr,,Αριστοτέλους 19       ,,(2510) 231200,stagidis@yahoo.gr,,,,,,,,omospondia,,,
ΑΕΓ ΑΙΞΩΝΗ,ΑΘΗΝΑ,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,Αθλητισμός,Volley,,,www.aixwni.gr,,ΜΥΚΗΝΩΝ 27,,2109605336,,,,,,,,,espeda.gr,,,
ΑΙΟΛΟΣ ΠΕΤΡΟΥΠΟΛΗΣ ΑΘΛΗΤ. ΟΜΙΛΟΣ ΥΓΡΟΥ ΣΤΙΒΟΥ,Αθήνα,Πετρούπολη,Αθλητισμός,Κολύμβηση,,,www.aiolospetroupolis.com,,Ελαιών & Κ.Βάρναλη 1       ,,(210) 5063930,aiolospt@otenet.gr,,,,,,,,omospondia,,,
AIKIDO ZANSHIN,Αθήνα,Περισσός-ΝέαΙωνία,Πολεμικές τέχνες,,,,www.aikidogreece.gr,https://www.polemikes-tehnes.gr/pics/logos/b/61.jpg,,,, info@aikidogreece.gr,,,,,,,,polemikes-texnes.gr,,,
ΠΟΣΕΙΔΩΝ ΠΥΡΓΟΥ ΑΘΛΗΤΙΚΟΣ ΓΥΜΝ.ΣΥΛΛΟΓΟΣ,Πύργος,,Αθλητισμός,Κολύμβηση,,,www.agsposeidon.blogspot.com,,Δημοτικό Στάδιο Πύργου,,(26210) 33440,agsposeidon@gmail.com,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΗ ΕΝΩΣΗ ΧΑΙΔΑΡΙΟΥ,Αθήνα,Χαϊδάρι,Αθλητισμός,Κολύμβηση,,,www.aexaidariou.gr,,Αγων.Στρ.Χαϊδαρίου & Λ.Αθηνών,,(210) 5324225,info@aexaidariou.gr,,,,,,,,omospondia,,,
Αεραθλητική Λέσχη Αθηνών και Ολύμπου,Αθήνα,,,Flying,,,www.aerodata.gr,,,,,,,,,,,,,http://www.athensattica.gr/el/,,,
ΑΟ ΣΑΡΩΝΙΚΟΣ,ΑΘΗΝΑ,ΠΕΡΑΜΑ,Αθλητισμός,Volley,,,www.aeginavolley.gr,,ΔΗΜΟΤΙΚΟ ΓΗΠΕΔΟ ΑΙΓΙΝΑΣ ,,,,,,,,,,,espeda.gr,,,
Π.Α.Ο.Κ.   Α.Σ.       ΚΟΛΥΜΒΗΤΙΚΟ ΤΜΗΜΑ,Θεσσαλονίκη,,Αθλητισμός,Κολύμβηση,,,www.acpaok.gr,,Μ.Ασίας 1- Γ.Τούμπας  ,,(2310) 988000,dimxatz@otenet.gr,,,,,,,,omospondia,,,
ΑΣ ΗΛΙΟΥΠΟΛΗΣ,ΑΘΗΝΑ,Π.Φαληρο,Αθλητισμός,Volley,,,www.acil.gr,,ΛΕΩΦ.ΚΟΤΖΙΑ 25,,2108258310,,,,,,,,,espeda.gr,,,
ΡΩΣΙΚΟ ΜΑΧΗΤΙΚΟ ΣΥΣΤΗΜΑ STORM,,,Πολεμικές τέχνες,,,,stormsystem.gr/,https://www.polemikes-tehnes.gr/pics/logos/b/2015814135015872.jpg,,,, basilio@otenet.gr,,,,,,,,polemikes-texnes.gr,,,
ΕΛΠΙΔΕΣ ΚΑΙΣΑΡΙΑΝΗΣ,Αθήνα,Καισαριανή,Πολεμικές τέχνες,,,,sites.google.com/site/wwwtaekwondoelpideskesarianis/,https://www.polemikes-tehnes.gr/pics/logos/b/201591793519390.jpg,,,, as.elpidestkd@gmail.com ,,,,,,,,polemikes-texnes.gr,,,
Α.Σ. ΑΕΝΑΟΝ ΑΘΗΝΩΝ- SHORINJI RYU KARATE,Αθήνα,ΆγιοςΝικόλαος,Πολεμικές τέχνες,,,,shorinji-ryu.gr/,https://www.polemikes-tehnes.gr/pics/logos/b/2014421124618965.jpg,,,, ,,,,,,,,polemikes-texnes.gr,,,
ΤΡΙΤΩΝΑΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΑΝΩ ΛΙΟΣΙΩΝ,Αθήνα,Άνω Λιόσια,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/tritonasa.o/,,Αιγαίου Πελάγους 1    ,,6976 787947,tritonasaoal@gmail.com,,,,,,,,omospondia,,,
"ΑΘΛΗΤΙΚΗ ΑΚΑΔΗΜΙΑ ""ΑΣΤΕΡΙΑ""  STARS SWIM ACADEMY",Θεσσαλονίκη,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/starsswim,,Ειρήνης 36 - Εύοσμος ,,(2310) 902121,starswimacademy@gmail.com  ,,,,,,,,omospondia,,,
ΩΡΙΩΝ ΣΕΡΡΩΝ ΑΘΛΗΤΙΚΗ ΚΟΛΥΜΒΗΤΙΚΗ ΑΚΑΔΗΜΙΑ,Σέρρες,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/profile.php?id=100013328565434,,29ης Ιουνίου,,,orion.serron@gmail.com,,,,,,,,omospondia,,,
ΕΠΕΙΟΣ Γ.Σ. ΗΛΙΔΑΣ,Αμαλιάδα,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/profile.php?id=100009321870192,,Πύρρωνος 54         ,,6944 595345,epeios@hotmail.com,,,,,,,,omospondia,,,
ΑΓΣ ΠΟΣΕΙΔΩΝ ΚΑΛΑΜΑΡΙΑΣ,Καλαμαριά,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/poseidonaskalamarias/,,,,,poseidonswimteam@gmail.com  ,,,,,,,,omospondia,,,
DANCE MOMENTS STUDIO,Αθήνα,,Χορός,,,,https://www.facebook.com/pg/DanceMoments.gr,,"Dodonis 118, Athina 104 43, Greece",,21 1407 0627,,,,,,,,,google-hunter,,,
ΝΑΥΤΙΚΟΣ ΟΜΙΛΟΣ ΙΕΡΑΠΕΤΡΑΣ,Ιεράπετρα,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/pages/Ναυτικός-Ομιλος-Ιεράπετρας/411217585602643,,Νικ.Βαρσαμίδη 46       ,,(2842)   024782,no.ierapetras@gmail.com ,,,,,,,,omospondia,,,
ΩΚΕΑΝΟΣ ΗΡΑΚΛΕΙΟΥ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ,Ηράκλειο,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/okeanos.heraklion/,,Σπύρου Μουστακλή - Παγκρήτιο Στάδιο,,6987 051668,okeanos.heraklion@gmail.com,,,,,,,,omospondia,,,
OΜΙΛΟΣ ΦΙΛΩΝ  ΚΟΛΥΜΒΗΣΗΣ ΣΕΡΡΩΝ - ΚΟΛΥΜΒΗΣΗ  ΕΝΗΛΙΚΩΝ,Σέρρες,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/ofkserrwn2014,,Κολυμβητήριο Σερρών - Εξοχών 55     ,,(23210) 22140,ofk@mail.gr,,,,,,,,omospondia,,,
ΝΗΡΕΑΣ ΚΑΡΔΙΤΣΑΣ,Καρδίτσα,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/nireas.karditsas,,Λαρίσης τέρμα           ,,(24410)   73009,nireas.karditsas@gmail.com,,,,,,,,omospondia,,,
ΚΟΛΥΜΒΗΤΙΚΟΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΘΕΡΜΑΙΚΟΥ,Θεσσαλονίκη,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/KolymbetikosAthletikosOmilosThermaikouKaoth/,,,,,,,,,,,,,omospondia,,,
"ΑΚΑΔΗΜΙΑ ΚΟΛΥΜΒΗΣΗΣ ""ΔΕΛΦΙΝΙΑ ΤΡΙΚΑΛΩΝ 2017""",Τρίκαλα,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/delfiniatrikalwn/,,,,,  ,,,,,,,,omospondia,,,
Α.Σ. ΑΤΛΑΝΤΑΣ ΘΕΣΣΑΛΟΝΙΚΗΣ 2004,Θεσσαλονίκη,Καλαμαριά,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/atlantas.a.s2004/,,,,,,,,,,,,,omospondia,,,
ΑΡΓΟΝΑΥΤΕΣ ΗΡΑΚΛΕΙΟΥ 1997 ΚΟΛΥΜΒΗΤΙΚΟΣ ΟΜΙΛΟΣ,Ηράκλειο,,Αθλητισμός,Κολύμβηση,,,https://www.facebook.com/argonautesirakliou/,,Σπ.Μουστακλή - Κολυμβητήριο Ηρ.,,(2810) 335635,argonautesswimteam@gmail.com,,,,,,,,omospondia,,,
Marousi Dojo,Αθήνα,ΜΑΡΟΥΣΙ,Πολεμικές τέχνες,Aikido,,,https://www.facebook.com/AikidoMarousi/,,,,,,,,,,,,,aikido.gr,,,
"ΓΥΜΝΑΣΤΙΚΟΣ ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣΚΑΛΑΜΑΡΙΑΣ ""Ο ΒΟΣΠΟΡΟΣ""",Θεσσαλονίκη,Καλαμαριά,Αθλητισμός,Κολύμβηση,,,https://vosporoskalamarias.wordpress.com/,,Τραπεζούντος 40          ,,(231) 5310595,vosporos1@gmail.com,,,,,,,,omospondia,,,
Χελωνάκια,Αθήνα,,BABY SWIMMING,,,,http://xelonakia.gr/,,"Ilektras 7, Kallithea 176 73, Greece",,21 0952 0025,kallithea@xelonakia.gr,,,,,,,,hunter.io,,,
Way Of LIfe,Αθήνα,,Αθλητισμός,ΡΥΘΜΙΚΗ - ΕΝΟΡΓΑΝΗ,,,http://www.wayoflife.com.gr/,,"Αμαρυσίας Αρτέμιδος, ΟΑΚΑ, Marousi 151 23, Greece",,21 0683 0508,,,,,,,,,hunter.io,,,
Way Of Life,Αθήνα,,Αθλητισμός,ΡΥΘΜΙΚΗ - ΕΝΟΡΓΑΝΗ,,,http://www.wayoflife.com.gr/,,"Τατοΐου 232, Βαρυμπόμπη, 13677, Αθήνα 136 77, Greece",,21 0683 0508,,,,,,,,,hunter.io,,,
Tribe,Αθήνα,,Πολεμικές τέχνες,Capoeira,,,http://www.thetribe.gr/,,"Kolokotroni 72 & Vasileos Georgiou, 4th Floor, Pireas 185 35, Greece",,21 3000 1584,,,,,,,,,hunter.io,,,
Baby Swimming Thessaloniki Πειρατές της Πισίνας,Θεσσαλονίκη,,BABY SWIMMING,,,,http://www.thebabyswimming.gr/,,"Monastiriou 307, Thessaloniki 546 28, Greece",,693 207 3030,info@thebabyswimming.gr,,,,,,,,hunter.io,,,
Tennis World (Αλεξίου Βαγγέλης),Αθήνα,,Αθλητισμός,Τένις,,,http://www.tennisworld.gr/,,"Polidamantos 26, Athina 116 35, Greece",,21 0701 8010,,,,,,,,,hunter.io,,,
Α.Σ. Tae Kwon Do Περιστερίου,Αθήνα,Περιστέρι,Πολεμικές τέχνες,,,,http://www.taekwondogreece.gr/kickboxing/index.php,logo-tae.png,"Σαραντοπόρου 62,Περιστέρι,Τ.Κ: 12131",12131,,parasidis.kirakios@gmail.com,,,,,,,,wefit,,,
Swimtraining,Αθήνα,,ΘΑΛΑΣΣΙΑ ΣΠΟΡ,,,,http://www.swimtraining.gr/%CE%BC%CE%B1%CE%B8%CE%AE%CE%BC%CE%B1%CF%84%CE%B1-kitesurf,blogbuzz_logo.jpg,Χαλάνδρι,,,dkaitsis@yahoo.gr,,,,,,,,wefit,,,
SWIM COLLEGE,Θεσσαλονίκη,,BABY SWIMMING,,,,http://www.swimcollege.gr/,,"37, Marias Kallas, Thessaloniki 546 55",,231 042 9400,info@swimcollege.gr,,,,,,,,hunter.io,,,
SpinTop Athens Studio - Pole • Aerial • Dance • Fitness,Αθήνα,,Χορός,,,,http://www.spintopathens.gr/,,"Amfiaraou 59, Athina 104 42, Greece",,21 1012 2952,,,,,,,,,google-hunter,,,
Α.Σ. JUDO KARATE ΑΘΗΝΩΝ,Αθήνα,Χαλάνδρι,Πολεμικές τέχνες,,,,http://www.shotokankarate.gr/,logo (41).jpg,"Αριστοτέλους 11, Χαλάνδρι, ΤΚ 15234",15234,,,,,,,,,,wefit,,,
"Shinkendo Athens - Japanese Swordsmanship, Aikibujutsu/Aikido, Bojutsu",Αθήνα,,Πολεμικές τέχνες,Aikido,,,http://www.shinkendo.gr/,,"Ious 23, Athina 118 54, Greece",,697 303 0946,,,,,,,,,hunter.io,,,
Σ ΦΙ Γ ΜΟΣ Ρυθμική Γυμναστική,Αθήνα,,Αθλητισμός,ΡΥΘΜΙΚΗ - ΕΝΟΡΓΑΝΗ,,,http://www.sfigmos.com/,,"Miaouli 60, Moschato 183 45, Greece",,693 710 5285,,,,,,,,,hunter.io,,,
STUDIO SELI KANOU,Αθήνα,,Χορός,,,,http://www.selikanou.com/,,"6, Voutsara 4, Athina 118 55, Greece",,693 213 0805,info@selikanou.com,,,,,,,,google-hunter,,,
Sei-Ki Aikido Dojo,Αθήνα,,Πολεμικές τέχνες,Aikido,,,http://www.sei-ki-dojoathens.com/,,"Kafkasou 151, Athina 113 64, Greece",,694 590 7896,,,,,,,,,hunter.io,,,
Α.Σ. Ρυθμός & Κίνηση,Αθήνα,Γαλάτσι,Αθλητισμός,ΡΥΘΜΙΚΗ - ΕΝΟΡΓΑΝΗ,,,http://www.rythmoskaikinisi.gr/,11015162_330459170484720_1107766025_n.jpg,"Ωρωπού & Ανδρεοπούλου 9,Γαλάτσι,Τ.Κ: 11146",11146,,,,,,,,,,wefit,,,
ΡΟΔΙΩΝ ΑΘΛΗΣΙΣ,Ρόδος,,Αθλητισμός,Κολύμβηση,,,http://www.rpathlisis.gr/,,Ηλία Βενέζη-Ηλιούπολη ,,(22410) 76607,info@rpathlisis.gr,,,,,,,,omospondia,,,
Reborn training,Αθήνα,Άλιμος,Κλειστού Χώρου,PERSONAL TRAINER,,,http://www.reborntraining.gr/,35482_441542812565180_1670816511_n.jpg,"N. Μαλτέζου 39, Άλιμος, ΤΚ 17455",17455,,,,,,,,,,wefit,,,
Quickstep Dance School,Αθήνα,,Χορός,,,,http://www.quickstep.gr/,,"Imittou 119, Athina 116 33, Greece",,21 0722 2340,info@quickstep.gr,,,,,,,,google-hunter,,,
Polessence Pole Dance & Acrobatics Studio,Αθήνα,,Χορός,,,,http://www.polessence.gr/,,"Klisovis 7, Athina 106 77, Greece",,694 054 7575,,,,,,,,,google-hunter,,,
Pole Jam,Αθήνα,,Χορός,,,,http://www.polejam.gr/,,"Agias Eleousis 5, Athina 105 54, Greece",,693 636 6880,,,,,,,,,google-hunter,,,
Persona Grata CROSS TRAINING CLUB,Αθήνα,ΆνωΓλυφάδα,Κλειστού Χώρου,PERSONAL TRAINER,,,http://www.persona-grata.gr/,10679743_853217581357329_1453036102019790502_o.jpg,"Λεωφόρος Βουλιαγμένης 80, Άνω Γλυφάδα, TK 16674",16674,,contact@personagrata.gr,,,,,,,,wefit,,,
ΠΑΝΕΛΛΗΝΙΟΣ ΓΥΜΝΑΣΤΙΚΟΣ ΣΥΛΛΟΓΟΣ,Αθήνα,Κυψέλη,Αθλητισμός,Κολύμβηση,,,http://www.panelliniosac.gr/,,Ευελπίδων 2             ,,(210) 8834408,1panell@otenet.gr ,,,,,,,,omospondia,,,
ΠΑΝΑΘΗΝΑΪΚΟΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ,Αθήνα,,Αθλητισμός,Κολύμβηση,,,http://www.panathinaikos1908.gr,,Αρματωλών Κλεφτών 47,,(210) 6444401,paoaquatics@gmail.com,,,,,,,,omospondia,,,
ΑΘΛΗΤΙΚΗ ΑΚΑΔΗΜΙΑ ΩΡΙΩΝΑΣ ΗΡΑΚΛΕΙΟΥ,Ηράκλειο,,Αθλητισμός,Κολύμβηση,,,http://www.orionas.org.gr/,,Σπ.Μουστακλή 16 - Λίντο,,(2810) 325251,info@orionas.org.gr,,,,,,,,omospondia,,,
ΔΗΜΟΣ ΜΕΛΙΣΣΙΩΝ-ΠΕΝΤΕΛΗΣ,Αθήνα,Μελίσσια,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,,http://www.opath.gr/index.php,11256512_360621674135136_503382781_n.jpg,"Υψηλάντου 7 & Αλ. Παναγούλη,Μελίσσια,Τ.Κ: 15127",15127,,opath@melissia.gr,,,,,,,,wefit,,,
OΜΙΛΟΣ ΦΙΛΩΝ  ΘΑΛΑΣΣΗΣΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,Αλεξανδρούπολη,,Αθλητισμός,Κολύμβηση,,,http://www.oftha.gr  ,,Εμπορίου 39         ,,(25510) 23461,oftha.alexandroupolis@gmail.com,,,,,,,,omospondia,,,
